"species","filter","methodPA","nPA","initial","cleaned","x","y","min_geom","AUC","TSS","OUC","boyce","COI"
"Coremaalbum","control","disk","1000",-0.877398920454565,-0.809304826316037,-3.41479541251381,-1.07590223428703,-2.26326633977269,0.985008480565371,0.964938869257951,0.000526626941916433,0.0573663624511082,NA
"Coremaalbum","control","disk","Npresences",-0.877398920454565,-0.809304826316037,-3.41479541251381,-1.07590223428703,-2.26326633977269,0.984173484848485,0.962204166666667,0.0104879002098016,0.386571056062581,NA
"Coremaalbum","control","random","1000",-0.877398920454565,-0.809304826316037,-3.41479541251381,-1.07590223428703,-2.26326633977269,0.971728965517241,0.930387931034483,0.00266944442327436,0.0488917861799218,NA
"Coremaalbum","control","random","Npresences",-0.877398920454565,-0.809304826316037,-3.41479541251381,-1.07590223428703,-2.26326633977269,0.974364444444444,0.936531111111111,0.00535342361949597,0.186440677966102,NA
"Coremaalbum","country","disk","1000",-0.877398920454565,-0.809304826316037,-3.41479541251381,-1.07590223428703,-2.26326633977269,0.980833203125,0.951951953125,0.000544264643919835,0.00260756192959583,NA
"Coremaalbum","country","disk","Npresences",-0.877398920454565,-0.809304826316037,-3.41479541251381,-1.07590223428703,-2.26326633977269,0.976660594795539,0.941474721189591,0.00765987978055214,0.24380704041721,NA
"Coremaalbum","country","random","1000",-0.877398920454565,-0.809304826316037,-3.41479541251381,-1.07590223428703,-2.26326633977269,0.96782936802974,0.920098513011152,0.00746205444388434,0.240547588005215,NA
"Coremaalbum","country","random","Npresences",-0.877398920454565,-0.809304826316037,-3.41479541251381,-1.07590223428703,-2.26326633977269,0.956317910447761,0.890956343283582,0.00926670709547332,0.223598435462842,NA
"Coremaalbum","pixel","disk","1000",-0.877398920454565,-0.809304826316037,-3.41479541251381,-1.07590223428703,-2.26326633977269,0.984675636363636,0.962933818181818,1e-04,1e-04,NA
"Coremaalbum","pixel","disk","Npresences",-0.877398920454565,-0.809304826316037,-3.41479541251381,-1.07590223428703,-2.26326633977269,0.977374827586207,0.946572413793103,0.00692954826796677,0.220338983050847,NA
"Coremaalbum","pixel","random","1000",-0.877398920454565,-0.809304826316037,-3.41479541251381,-1.07590223428703,-2.26326633977269,0.96586462585034,0.919584693877551,0.00268441469503651,0.114732724902216,NA
"Coremaalbum","pixel","random","Npresences",-0.877398920454565,-0.809304826316037,-3.41479541251381,-1.07590223428703,-2.26326633977269,0.965226333333333,0.916316333333333,0.00830888188945516,0.160365058670143,NA
"Cornussangui","control","disk","1000",1.01906090101726,0.880051444343207,0.770127929737947,0.740219621925114,0.46136194098743,0.996242922374429,0.978862557077626,0.367851423046815,0.697522816166884,NA
"Cornussangui","control","disk","Npresences",1.01906090101726,0.880051444343207,0.770127929737947,0.740219621925114,0.46136194098743,0.970821978021978,0.932106593406593,0.383297150640129,0.860495436766623,NA
"Cornussangui","control","random","1000",1.01906090101726,0.880051444343207,0.770127929737947,0.740219621925114,0.46136194098743,0.941143540669856,0.754425837320574,0.212342798537159,0.720338983050847,NA
"Cornussangui","control","random","Npresences",1.01906090101726,0.880051444343207,0.770127929737947,0.740219621925114,0.46136194098743,0.915653284671533,0.717912408759124,0.14486421691325,0.860495436766623,NA
"Cornussangui","country","disk","1000",1.01906090101726,0.880051444343207,0.770127929737947,0.740219621925114,0.46136194098743,0.992199561403509,0.976887280701754,0.632311399072605,0.441329856584094,NA
"Cornussangui","country","random","1000",1.01906090101726,0.880051444343207,0.770127929737947,0.740219621925114,0.46136194098743,0.921393305439331,0.736619246861925,0.212230222093508,0.650586701434159,NA
"Cornussangui","country","random","Npresences",1.01906090101726,0.880051444343207,0.770127929737947,0.740219621925114,0.46136194098743,0.89842,0.69538,0.169992335220858,0.837027379400261,NA
"Cornussangui","pixel","disk","1000",1.01906090101726,0.880051444343207,0.770127929737947,0.740219621925114,0.46136194098743,0.996045754716981,0.976556603773585,0.376445828846788,0.782920469361147,NA
"Cornussangui","pixel","random","1000",1.01906090101726,0.880051444343207,0.770127929737947,0.740219621925114,0.46136194098743,0.90965690376569,0.702384937238494,0.23344364155399,0.51238591916558,NA
"Cornussangui","pixel","random","Npresences",1.01906090101726,0.880051444343207,0.770127929737947,0.740219621925114,0.46136194098743,0.896675585284281,0.675640133779264,0.140212980695426,0.930247718383312,NA
"Crataegusmon","control","disk","1000",2.6506505235258,2.43951967881529,0.418997888258674,1.1577224364644,0.895611209377256,0.998518,0.980505,0.381108170284392,0.515645371577575,0.665812098258473
"Crataegusmon","control","disk","Npresences",2.6506505235258,2.43951967881529,0.418997888258674,1.1577224364644,0.895611209377256,0.976823928571429,0.943667857142857,0.367626324596864,0.739243807040417,0.692597635092361
"Crataegusmon","control","random","1000",2.6506505235258,2.43951967881529,0.418997888258674,1.1577224364644,0.895611209377256,0.933736363636364,0.754559090909091,0.206522356876036,0.664928292046936,0.726886498293761
"Crataegusmon","control","random","Npresences",2.6506505235258,2.43951967881529,0.418997888258674,1.1577224364644,0.895611209377256,0.909621323529412,0.713488970588235,0.139381123521618,0.739243807040417,0.823821858264178
"Crataegusmon","country","disk","1000",2.6506505235258,2.43951967881529,0.418997888258674,1.1577224364644,0.895611209377256,0.9940312,0.9825384,0.450277576057146,0.515645371577575,0.61495572094706
"Crataegusmon","country","random","1000",2.6506505235258,2.43951967881529,0.418997888258674,1.1577224364644,0.895611209377256,0.897413654618474,0.66363453815261,0.196559341612892,0.869621903520209,0.71148697266277
"Crataegusmon","country","random","Npresences",2.6506505235258,2.43951967881529,0.418997888258674,1.1577224364644,0.895611209377256,0.891413284132841,0.659863468634686,0.121225232365836,0.9999,0.836825468992619
"Crataegusmon","pixel","disk","1000",2.6506505235258,2.43951967881529,0.418997888258674,1.1577224364644,0.895611209377256,0.996304205607477,0.978742990654206,0.374498441458616,0.515645371577575,0.685626262373147
"Crataegusmon","pixel","random","1000",2.6506505235258,2.43951967881529,0.418997888258674,1.1577224364644,0.895611209377256,0.902697872340426,0.682051063829787,0.22491858894029,0.54367666232073,0.698087361249171
"Crataegusmon","pixel","random","Npresences",2.6506505235258,2.43951967881529,0.418997888258674,1.1577224364644,0.895611209377256,0.896892592592593,0.668314814814815,0.12048259801173,0.850717079530639,0.84806443115858
"Ficuscarica","control","disk","1000",-0.550558564530883,-0.281822922836407,0.3812470741726,-0.150502651175552,1.43277669674031,0.997067136150235,0.983856807511737,0.0671496167066056,0.652542372881356,0.670316439655871
"Ficuscarica","control","disk","Npresences",-0.550558564530883,-0.281822922836407,0.3812470741726,-0.150502651175552,1.43277669674031,0.967480586080586,0.927622710622711,0.111507892871647,0.589308996088657,0.65859150688533
"Ficuscarica","control","random","1000",-0.550558564530883,-0.281822922836407,0.3812470741726,-0.150502651175552,1.43277669674031,0.926239130434783,0.752930434782609,0.0615539468713221,0.723598435462842,0.711215303748306
"Ficuscarica","control","random","Npresences",-0.550558564530883,-0.281822922836407,0.3812470741726,-0.150502651175552,1.43277669674031,0.92341724137931,0.752827586206897,0.0579476356224966,0.589308996088657,0.731949758751417
"Ficuscarica","country","disk","1000",-0.550558564530883,-0.281822922836407,0.3812470741726,-0.150502651175552,1.43277669674031,0.99481686746988,0.980875502008032,0.0965212899039398,0.620599739243807,0.671957906959468
"Ficuscarica","country","disk","Npresences",-0.550558564530883,-0.281822922836407,0.3812470741726,-0.150502651175552,1.43277669674031,0.957379666666667,0.908803333333333,0.140186360830366,0.597131681877445,0.649481758898873
"Ficuscarica","country","random","1000",-0.550558564530883,-0.281822922836407,0.3812470741726,-0.150502651175552,1.43277669674031,0.882272,0.644984,0.0722174075408797,0.652542372881356,0.730757671539068
"Ficuscarica","country","random","Npresences",-0.550558564530883,-0.281822922836407,0.3812470741726,-0.150502651175552,1.43277669674031,0.880855172413793,0.638531034482759,0.0895218985135336,0.770534550195567,0.747087891837073
"Ficuscarica","pixel","disk","1000",-0.550558564530883,-0.281822922836407,0.3812470741726,-0.150502651175552,1.43277669674031,0.996714090909091,0.980831818181818,0.066253632332303,0.61277705345502,0.683107393767207
"Ficuscarica","pixel","disk","Npresences",-0.550558564530883,-0.281822922836407,0.3812470741726,-0.150502651175552,1.43277669674031,0.963137686567164,0.918477611940299,0.102496388081704,0.589308996088657,0.670468631386624
